job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,benefits_score,company_name,remote_category
XYZ19317,ML Ops Engineer,71011,EUR,Entry_Level,Freelancer,Canada,M,Australia,0,"Hadoop, GCP, Docker, MLOps, TensorFlow",Bachelor,8,Education,12/13/20,8.3,Quantum Minds,On-site
XYZ19318,NLP Engineer,82229,EUR,Mid,Part Time,Sweden,S,India,100,"Kubernetes, Git, Hadoop, Docker, SQL",Master,1,Manufacturing,2/20/20,8.0,AlphaByte AI,Fully Remote
XYZ19319,Autonomous Systems Engineer,83061,EUR,Mid,Contract,Denmark,S,Australia,100,"AWS, GCP, Tableau, TensorFlow, Git",Master,8,Transportation,2/26/20,8.7,NeuralNet Inc,Fully Remote
XYZ19320,Data Analyst,121896,EUR,Entry_Level,Freelancer,Finland,L,Israel,0,"MLOps, Python, Java, Tableau, TensorFlow",Master,9,Government,6/16/20,5.4,Quantum Minds,On-site
XYZ19321,AI Software Engineer,155982,EUR,Executive,Contract,Ireland,M,China,100,"PyTorch, Tableau, R, Mathematics, Scala",Master,6,Gaming,9/13/20,7.8,Visionary AI,Fully Remote
XYZ19322,NLP Engineer,68276,GBP,Mid,Freelancer,Denmark,L,Denmark,50,"Tableau, PyTorch, Spark, Statistics, Scala",PhD,2,Education,6/19/20,9.7,Quantum Minds,Hybrid
XYZ19323,Research Scientist,120272,EUR,Entry_Level,Freelancer,Netherlands,M,United Kingdom,100,"NLP, Deep Learning, Java, Data Visualization, GCP",Master,13,Manufacturing,6/14/20,7.9,NeuralNet Inc,Fully Remote
XYZ19324,AI Consultant,87783,GBP,Senior,Full Time,United States,L,Austria,100,"Statistics, GCP, Java, MLOps, Tableau",Bachelor,6,Retail,7/21/20,9.8,NeuralNet Inc,Fully Remote
XYZ19325,AI Architect,161789,GBP,Entry_Level,Freelancer,Israel,S,Australia,100,"Data Visualization, Computer Vision, Python, Tableau, PyTorch",Bachelor,13,Automotive,8/26/20,5.9,NextGen Analytics,Fully Remote
XYZ19326,Data Analyst,96397,GBP,Senior,Full Time,United States,L,Israel,100,"Java, GCP, Deep Learning, Azure, Docker",Bachelor,4,Technology,2/8/20,7.6,NeuralNet Inc,Fully Remote
XYZ19327,AI Consultant,135576,USD,Mid,Contract,Denmark,S,Sweden,50,"Hadoop, Tableau, Linux, Spark, R",Associate,5,Retail,4/1/20,5.4,NextGen Analytics,Hybrid
XYZ19328,Autonomous Systems Engineer,71387,USD,Executive,Freelancer,Singapore,S,Canada,100,"Hadoop, Azure, Linux, R, Mathematics",Associate,1,Media,3/19/20,8.6,Visionary AI,Fully Remote
XYZ19329,AI Research Scientist,130033,GBP,Mid,Contract,Netherlands,S,Netherlands,100,"R, Spark, Statistics, NLP, Git",PhD,9,Media,4/18/20,5.5,NeuralNet Inc,Fully Remote
XYZ19330,AI Product Manager,137592,EUR,Mid,Part Time,Japan,M,Germany,50,"Git, AWS, SQL, TensorFlow, Hadoop",Master,15,Retail,8/3/20,8.1,Visionary AI,Hybrid
XYZ19331,Machine Learning Researcher,131581,USD,Executive,Full Time,United States,L,United Kingdom,100,"Linux, AWS, R, Statistics, Azure",Master,7,Finance,11/19/20,7.6,Quantum Minds,Fully Remote
XYZ19332,Machine Learning Researcher,145860,GBP,Senior,Freelancer,Norway,M,Netherlands,100,"SQL, NLP, Docker, Statistics, Azure",Master,2,Healthcare,10/19/20,9.7,Visionary AI,Fully Remote
XYZ19333,Research Scientist,70023,GBP,Senior,Contract,Austria,L,Israel,50,"Docker, Spark, MLOps, Hadoop, Kubernetes",Associate,14,Education,5/24/20,6.4,AlphaByte AI,Hybrid
XYZ19334,Robotics Engineer,83845,USD,Senior,Full Time,Singapore,S,Singapore,100,"Data Visualization, Deep Learning, Java, GCP, NLP",Bachelor,6,Manufacturing,3/12/20,9.3,Quantum Minds,Fully Remote
XYZ19335,Data Scientist,91364,EUR,Entry_Level,Full Time,United Kingdom,L,Finland,100,"Data Visualization, Mathematics, GCP, MLOps, Kubernetes",Bachelor,2,Gaming,12/9/20,5.9,NeuralNet Inc,Fully Remote
XYZ19336,Machine Learning Engineer,65811,GBP,Mid,Part Time,China,S,Ireland,100,"Java, Python, AWS, Data Visualization, TensorFlow",Bachelor,15,Healthcare,7/13/20,9.7,AlphaByte AI,Fully Remote
XYZ19337,AI Consultant,91605,EUR,Senior,Freelancer,Sweden,L,United Kingdom,100,"Spark, AWS, Python, Mathematics, NLP",Bachelor,6,Energy,8/12/20,7.2,NextGen Analytics,Fully Remote
XYZ19338,ML Ops Engineer,113097,GBP,Entry_Level,Freelancer,United States,S,Israel,50,"Statistics, Computer Vision, Kubernetes, Scala, Python",Master,1,Government,6/8/20,6.2,NextGen Analytics,Hybrid
XYZ19339,Robotics Engineer,102484,GBP,Senior,Contract,Germany,S,India,100,"Deep Learning, Mathematics, TensorFlow, AWS, Python",Master,13,Media,12/27/20,6.1,Visionary AI,Fully Remote
XYZ19340,Robotics Engineer,153204,USD,Senior,Part Time,Denmark,L,Netherlands,50,"Data Visualization, Tableau, Hadoop, AWS, Java",Master,2,Government,9/14/20,9.8,Visionary AI,Hybrid
XYZ19341,Research Scientist,102461,EUR,Entry_Level,Full Time,United Kingdom,M,South Korea,100,"Java, TensorFlow, Mathematics, SQL, Kubernetes",PhD,8,Technology,2/6/20,8.1,NextGen Analytics,Fully Remote
XYZ19342,AI Software Engineer,154720,EUR,Senior,Contract,Finland,M,Norway,100,"MLOps, Mathematics, Linux, Kubernetes, NLP",Associate,14,Gaming,10/9/20,7.8,Visionary AI,Fully Remote
XYZ19343,AI Specialist,96625,USD,Entry_Level,Part Time,Germany,L,Australia,100,"Kubernetes, Mathematics, NLP, Git, Data Visualization",PhD,1,Automotive,5/8/20,6.0,Quantum Minds,Fully Remote
XYZ19344,Machine Learning Engineer,118617,EUR,Entry_Level,Part Time,South Korea,L,France,100,"Statistics, TensorFlow, Kubernetes, Git, Python",PhD,14,Government,6/14/20,9.2,NextGen Analytics,Fully Remote
XYZ19345,NLP Engineer,129282,GBP,Entry_Level,Freelancer,Japan,M,United States,100,"Java, TensorFlow, Git, Kubernetes, Computer Vision",Bachelor,10,Transportation,10/16/20,7.6,NeuralNet Inc,Fully Remote
XYZ19346,Deep Learning Engineer,131139,EUR,Executive,Contract,Sweden,M,Norway,50,"Deep Learning, Scala, Tableau, Mathematics, Git",Bachelor,7,Consulting,4/6/20,5.4,NextGen Analytics,Hybrid
XYZ19347,Deep Learning Engineer,105992,GBP,Mid,Part Time,Australia,S,Sweden,100,"R, Hadoop, Tableau, Data Visualization, SQL",PhD,8,Real Estate,3/11/20,8.8,Visionary AI,Fully Remote
XYZ19348,Autonomous Systems Engineer,146239,USD,Entry_Level,Freelancer,India,S,Sweden,100,"Hadoop, GCP, Data Visualization, Java, Computer Vision",Bachelor,9,Manufacturing,3/27/20,6.5,Quantum Minds,Fully Remote
XYZ19349,NLP Engineer,160418,EUR,Entry_Level,Part Time,Germany,L,United States,100,"MLOps, Java, R, AWS, Docker",Associate,7,Government,5/3/20,6.2,Quantum Minds,Fully Remote
XYZ19350,AI Software Engineer,113054,USD,Mid,Contract,United States,M,Netherlands,100,"Docker, Mathematics, Tableau, Data Visualization, Java",Master,6,Transportation,5/7/20,9.0,AlphaByte AI,Fully Remote
XYZ19351,Deep Learning Engineer,125949,USD,Executive,Full Time,France,S,Israel,50,"AWS, Statistics, Git, Spark, TensorFlow",PhD,6,Gaming,5/22/20,8.4,NextGen Analytics,Hybrid
XYZ19352,AI Consultant,163045,USD,Entry_Level,Part Time,Israel,M,South Korea,100,"MLOps, Linux, GCP, Deep Learning, Hadoop",Master,10,Finance,10/16/20,6.3,AlphaByte AI,Fully Remote
XYZ19353,AI Product Manager,146931,USD,Executive,Freelancer,Netherlands,L,China,100,"Docker, Mathematics, R, Computer Vision, TensorFlow",Bachelor,14,Media,9/7/20,5.5,Quantum Minds,Fully Remote
XYZ19354,AI Product Manager,77140,EUR,Entry_Level,Freelancer,Singapore,M,Germany,50,"Spark, Hadoop, Azure, TensorFlow, Tableau",Associate,4,Energy,10/15/20,6.5,Quantum Minds,Hybrid
XYZ19355,Principal Data Scientist,113634,USD,Executive,Part Time,Netherlands,M,Denmark,50,"SQL, Scala, Docker, Java, Statistics",Associate,8,Gaming,5/7/20,8.5,Quantum Minds,Hybrid
XYZ19356,Data Engineer,91755,EUR,Entry_Level,Part Time,Germany,S,Canada,0,"Data Visualization, NLP, Docker, Computer Vision, Deep Learning",Master,14,Education,4/11/20,9.4,Visionary AI,On-site
XYZ19357,Machine Learning Researcher,103020,GBP,Mid,Part Time,Australia,L,Canada,50,"Java, Spark, Data Visualization, Scala, R",Bachelor,4,Government,7/19/20,9.6,NeuralNet Inc,Hybrid
XYZ19358,AI Architect,120228,EUR,Mid,Freelancer,United Kingdom,M,Sweden,50,"SQL, Computer Vision, Data Visualization, Mathematics, TensorFlow",Bachelor,7,Manufacturing,11/17/20,6.8,AlphaByte AI,Hybrid
XYZ19359,NLP Engineer,137934,USD,Mid,Contract,Norway,L,South Korea,100,"Computer Vision, AWS, Azure, PyTorch, Data Visualization",Associate,12,Consulting,5/20/20,5.7,Visionary AI,Fully Remote
XYZ19360,AI Architect,114023,EUR,Executive,Full Time,Finland,L,India,100,"PyTorch, Mathematics, SQL, Docker, Data Visualization",Bachelor,5,Manufacturing,9/7/20,8.5,AlphaByte AI,Fully Remote
XYZ19361,Deep Learning Engineer,140795,GBP,Entry_Level,Freelancer,United Kingdom,S,Denmark,100,"Python, Scala, SQL, Statistics, Hadoop",Associate,8,Energy,1/25/20,5.1,NextGen Analytics,Fully Remote
XYZ19362,NLP Engineer,68987,USD,Executive,Contract,China,M,Australia,100,"PyTorch, TensorFlow, SQL, NLP, Kubernetes",Master,13,Automotive,5/24/20,5.6,Visionary AI,Fully Remote
XYZ19363,Deep Learning Engineer,95312,GBP,Executive,Full Time,United Kingdom,S,Singapore,100,"Azure, Python, Kubernetes, Hadoop, Docker",Bachelor,11,Telecommunications,10/11/20,6.6,AlphaByte AI,Fully Remote
XYZ19364,Data Engineer,152537,EUR,Senior,Full Time,France,M,Germany,100,"Kubernetes, NLP, Tableau, Linux, Computer Vision",Master,4,Automotive,2/22/20,6.0,Quantum Minds,Fully Remote
XYZ19365,AI Specialist,128777,USD,Entry_Level,Part Time,United States,S,South Korea,100,"SQL, Kubernetes, Docker, MLOps, Scala",Master,14,Telecommunications,10/1/20,8.4,Visionary AI,Fully Remote
XYZ19366,Principal Data Scientist,154199,EUR,Mid,Freelancer,United States,L,Austria,50,"Computer Vision, Linux, Java, Statistics, GCP",PhD,6,Transportation,1/22/20,6.0,AlphaByte AI,Hybrid
XYZ19367,AI Consultant,162040,USD,Mid,Full Time,Finland,L,India,0,"TensorFlow, Statistics, PyTorch, GCP, Kubernetes",Associate,14,Government,10/21/20,6.0,AlphaByte AI,On-site
XYZ19368,Machine Learning Researcher,163915,GBP,Mid,Contract,Ireland,L,United States,100,"PyTorch, Mathematics, Java, Statistics, Scala",Associate,8,Education,1/24/20,5.1,AlphaByte AI,Fully Remote
XYZ19369,AI Product Manager,149025,EUR,Entry_Level,Part Time,Singapore,L,Finland,100,"Azure, R, GCP, Python, TensorFlow",Bachelor,1,Telecommunications,2/1/20,6.3,Quantum Minds,Fully Remote
XYZ19370,NLP Engineer,119725,USD,Mid,Contract,Switzerland,S,United States,100,"GCP, Docker, Computer Vision, SQL, Data Visualization",Master,9,Energy,1/20/20,5.4,AlphaByte AI,Fully Remote
XYZ19371,NLP Engineer,97045,USD,Executive,Contract,Germany,M,Sweden,100,"NLP, Linux, SQL, Statistics, Azure",PhD,2,Education,3/12/20,6.6,NeuralNet Inc,Fully Remote
XYZ19372,Principal Data Scientist,115794,EUR,Mid,Full Time,Norway,S,Sweden,100,"SQL, TensorFlow, R, MLOps, Kubernetes",Master,1,Manufacturing,2/24/20,8.8,NeuralNet Inc,Fully Remote
XYZ19373,AI Research Scientist,128406,USD,Entry_Level,Full Time,Singapore,S,Australia,100,"MLOps, Spark, Scala, Statistics, Hadoop",Master,11,Technology,8/26/20,7.6,AlphaByte AI,Fully Remote
XYZ19374,AI Consultant,101408,GBP,Senior,Part Time,Norway,S,Australia,100,"MLOps, Computer Vision, Data Visualization, NLP, Python",PhD,7,Energy,5/12/20,6.9,NeuralNet Inc,Fully Remote
XYZ19375,AI Software Engineer,150928,USD,Entry_Level,Freelancer,United States,L,Japan,100,"TensorFlow, Computer Vision, Hadoop, Mathematics, MLOps",Bachelor,3,Energy,7/13/20,7.2,Visionary AI,Fully Remote
XYZ19376,Computer Vision Engineer,76187,GBP,Entry_Level,Part Time,Germany,M,Sweden,50,"Data Visualization, NLP, PyTorch, Mathematics, Tableau",PhD,1,Automotive,5/11/20,7.0,Quantum Minds,Hybrid
XYZ19377,Head of AI,81655,USD,Entry_Level,Freelancer,United Kingdom,L,Denmark,100,"Hadoop, Statistics, Computer Vision, Deep Learning, MLOps",Associate,3,Telecommunications,2/26/20,9.0,NextGen Analytics,Fully Remote
XYZ19378,AI Research Scientist,106490,EUR,Executive,Part Time,Japan,M,Canada,100,"Python, GCP, Tableau, Kubernetes, Spark",Master,13,Automotive,3/24/20,5.4,Visionary AI,Fully Remote
XYZ19379,AI Architect,73563,GBP,Senior,Freelancer,Denmark,S,Sweden,100,"Git, PyTorch, AWS, Java, Scala",Bachelor,5,Real Estate,9/22/20,6.3,AlphaByte AI,Fully Remote
XYZ19380,Robotics Engineer,98751,USD,Senior,Full Time,Finland,L,Singapore,100,"TensorFlow, Statistics, MLOps, PyTorch, Deep Learning",Master,6,Government,6/17/20,7.3,NextGen Analytics,Fully Remote
XYZ19381,Computer Vision Engineer,86224,USD,Mid,Full Time,Switzerland,S,United Kingdom,100,"Python, Scala, Hadoop, Java, Mathematics",Bachelor,11,Government,7/8/20,6.9,AlphaByte AI,Fully Remote
XYZ19382,Data Engineer,80386,USD,Entry_Level,Full Time,Norway,M,Switzerland,100,"SQL, Kubernetes, GCP, Spark, Statistics",Bachelor,0,Transportation,9/14/20,7.2,Visionary AI,Fully Remote
XYZ19383,Autonomous Systems Engineer,84194,USD,Mid,Full Time,India,L,Denmark,100,"Spark, Kubernetes, Git, Python, Mathematics",Associate,4,Technology,6/16/20,6.3,NextGen Analytics,Fully Remote
XYZ19384,ML Ops Engineer,149701,USD,Senior,Part Time,Australia,L,China,100,"Mathematics, Hadoop, NLP, Computer Vision, Python",Master,5,Automotive,2/2/20,5.6,NextGen Analytics,Fully Remote
XYZ19385,Head of AI,117243,USD,Mid,Full Time,Switzerland,M,China,100,"Git, Hadoop, SQL, Docker, Tableau",Bachelor,3,Finance,4/17/20,7.7,Visionary AI,Fully Remote
XYZ19386,NLP Engineer,101196,EUR,Mid,Full Time,Germany,L,China,0,"Scala, Kubernetes, Docker, TensorFlow, Mathematics",PhD,9,Automotive,1/27/20,8.1,NextGen Analytics,On-site
XYZ19387,Head of AI,104107,GBP,Mid,Contract,Sweden,M,France,50,"Java, Azure, MLOps, Python, Spark",Associate,3,Gaming,1/25/20,7.3,Quantum Minds,Hybrid
XYZ19388,Machine Learning Engineer,117992,GBP,Executive,Freelancer,Canada,L,Denmark,100,"Kubernetes, Linux, Computer Vision, Git, SQL",Master,2,Technology,7/10/20,9.9,Visionary AI,Fully Remote
XYZ19389,Data Engineer,132802,EUR,Entry_Level,Contract,Ireland,S,Switzerland,100,"R, PyTorch, Linux, AWS, Scala",Bachelor,4,Real Estate,6/14/20,5.9,AlphaByte AI,Fully Remote
XYZ19390,NLP Engineer,72422,GBP,Entry_Level,Full Time,Austria,L,Finland,50,"TensorFlow, Computer Vision, R, Java, Scala",Bachelor,13,Consulting,10/4/20,5.4,Visionary AI,Hybrid
XYZ19391,Autonomous Systems Engineer,120842,GBP,Mid,Freelancer,Israel,S,Norway,50,"Python, Linux, R, Kubernetes, TensorFlow",Master,3,Manufacturing,6/14/20,5.2,NeuralNet Inc,Hybrid
XYZ19392,Research Scientist,90760,USD,Senior,Part Time,Switzerland,L,United Kingdom,100,"R, Hadoop, Docker, Java, Azure",Associate,2,Real Estate,10/1/20,9.3,Visionary AI,Fully Remote
XYZ19393,Principal Data Scientist,103241,USD,Executive,Full Time,India,L,Finland,50,"SQL, Azure, Mathematics, Hadoop, NLP",PhD,12,Gaming,8/7/20,7.2,Visionary AI,Hybrid
XYZ19394,AI Product Manager,133660,GBP,Entry_Level,Part Time,Japan,L,Netherlands,50,"Spark, Deep Learning, Data Visualization, Linux, Java",Bachelor,2,Media,11/3/20,7.8,Visionary AI,Hybrid
XYZ19395,NLP Engineer,113099,USD,Entry_Level,Freelancer,Switzerland,S,Australia,100,"MLOps, R, Spark, Mathematics, Statistics",Bachelor,8,Healthcare,12/7/20,6.5,Visionary AI,Fully Remote
XYZ19396,AI Specialist,116655,USD,Executive,Contract,India,S,Singapore,50,"GCP, Mathematics, Computer Vision, Statistics, PyTorch",Bachelor,15,Energy,1/15/20,6.8,NeuralNet Inc,Hybrid
XYZ19397,Head of AI,124562,USD,Entry_Level,Freelancer,Austria,M,Norway,100,"PyTorch, TensorFlow, Scala, Python, NLP",Master,12,Consulting,9/8/20,7.7,Visionary AI,Fully Remote
XYZ19398,Deep Learning Engineer,81659,USD,Entry_Level,Freelancer,China,M,Canada,50,"Azure, TensorFlow, Git, Docker, Kubernetes",Bachelor,6,Automotive,2/6/20,7.4,AlphaByte AI,Hybrid
XYZ19399,AI Research Scientist,157181,EUR,Executive,Full Time,Canada,M,Sweden,100,"Python, SQL, Data Visualization, GCP, AWS",Associate,3,Retail,12/23/20,7.1,AlphaByte AI,Fully Remote
XYZ19400,Principal Data Scientist,87257,USD,Executive,Contract,Finland,L,Israel,100,"GCP, NLP, MLOps, Java, Linux",Associate,0,Education,6/28/20,7.9,NeuralNet Inc,Fully Remote
XYZ19401,Machine Learning Researcher,132914,GBP,Mid,Freelancer,United States,M,Canada,100,"Data Visualization, Java, GCP, PyTorch, Hadoop",Master,9,Automotive,8/7/20,8.8,AlphaByte AI,Fully Remote
XYZ19402,Research Scientist,108481,USD,Entry_Level,Part Time,Sweden,M,Australia,100,"AWS, Spark, SQL, GCP, MLOps",Associate,0,Gaming,2/14/20,7.2,Visionary AI,Fully Remote
XYZ19403,Data Analyst,136604,EUR,Mid,Part Time,Germany,S,Germany,100,"Kubernetes, GCP, Hadoop, SQL, Git",Master,9,Telecommunications,7/9/20,5.8,NeuralNet Inc,Fully Remote
XYZ19404,Autonomous Systems Engineer,88949,GBP,Entry_Level,Freelancer,Finland,S,India,100,"Mathematics, PyTorch, Linux, Scala, Spark",PhD,11,Retail,12/21/20,5.3,Quantum Minds,Fully Remote
XYZ19405,AI Consultant,155589,GBP,Executive,Full Time,Switzerland,L,Japan,100,"Kubernetes, Docker, Scala, Deep Learning, Azure",Master,6,Finance,2/9/20,5.9,NeuralNet Inc,Fully Remote
XYZ19406,AI Software Engineer,135009,USD,Senior,Freelancer,France,M,Switzerland,0,"Git, Azure, NLP, Java, Computer Vision",Bachelor,7,Education,3/22/20,6.3,AlphaByte AI,On-site
XYZ19407,Machine Learning Researcher,153957,EUR,Entry_Level,Part Time,Israel,M,India,0,"PyTorch, Java, Hadoop, SQL, Computer Vision",PhD,11,Gaming,4/11/20,9.2,Visionary AI,On-site
XYZ19408,Data Scientist,124995,EUR,Senior,Part Time,Netherlands,L,Canada,100,"MLOps, Java, Spark, Statistics, R",PhD,7,Technology,11/25/20,9.6,AlphaByte AI,Fully Remote
XYZ19409,Deep Learning Engineer,94533,GBP,Entry_Level,Contract,Finland,M,Norway,0,"Deep Learning, PyTorch, NLP, Azure, Scala",Bachelor,0,Real Estate,5/6/20,9.6,NextGen Analytics,On-site
XYZ19410,Deep Learning Engineer,98108,EUR,Entry_Level,Freelancer,Austria,S,Finland,50,"TensorFlow, Azure, Hadoop, Mathematics, Git",Bachelor,5,Energy,2/19/20,5.5,Quantum Minds,Hybrid
XYZ19411,ML Ops Engineer,79512,GBP,Mid,Contract,Sweden,M,Singapore,100,"Spark, Git, Deep Learning, GCP, PyTorch",Master,13,Retail,5/2/20,8.3,Visionary AI,Fully Remote
XYZ19412,AI Consultant,144499,EUR,Senior,Part Time,United Kingdom,S,Japan,100,"TensorFlow, Computer Vision, NLP, Azure, Docker",Master,9,Automotive,12/4/20,8.7,Quantum Minds,Fully Remote
XYZ19413,ML Ops Engineer,125837,EUR,Entry_Level,Contract,China,S,Israel,100,"Python, Tableau, Computer Vision, AWS, GCP",Master,12,Gaming,3/9/20,7.0,NextGen Analytics,Fully Remote
XYZ19414,Data Engineer,110045,USD,Executive,Freelancer,France,M,India,0,"NLP, Data Visualization, Kubernetes, Python, Azure",PhD,15,Technology,8/12/20,7.1,Quantum Minds,On-site
XYZ19415,Machine Learning Researcher,92720,EUR,Entry_Level,Freelancer,India,M,France,50,"Spark, Scala, NLP, Hadoop, Data Visualization",Bachelor,9,Gaming,5/27/20,8.9,NeuralNet Inc,Hybrid
XYZ19416,Machine Learning Researcher,123898,USD,Entry_Level,Part Time,Austria,M,India,100,"SQL, AWS, MLOps, GCP, TensorFlow",PhD,1,Technology,1/20/20,8.6,NeuralNet Inc,Fully Remote
XYZ19417,Machine Learning Researcher,125216,USD,Executive,Full Time,Japan,S,Denmark,100,"Deep Learning, SQL, TensorFlow, PyTorch, AWS",Bachelor,4,Consulting,11/21/20,5.6,Visionary AI,Fully Remote
XYZ19418,Data Engineer,137808,GBP,Mid,Freelancer,Finland,M,United Kingdom,100,"Azure, Statistics, R, Git, NLP",Bachelor,9,Government,2/13/20,9.8,Visionary AI,Fully Remote
XYZ19419,ML Ops Engineer,81349,GBP,Senior,Part Time,United Kingdom,L,Israel,100,"Deep Learning, Kubernetes, R, PyTorch, Hadoop",Bachelor,3,Healthcare,4/5/20,8.9,Quantum Minds,Fully Remote
XYZ19420,AI Product Manager,162528,EUR,Mid,Contract,United Kingdom,M,France,100,"Deep Learning, Data Visualization, Docker, NLP, PyTorch",Bachelor,11,Energy,8/2/20,7.3,NextGen Analytics,Fully Remote
XYZ19421,AI Architect,142639,GBP,Senior,Freelancer,Denmark,M,Norway,100,"Spark, GCP, Kubernetes, NLP, Git",PhD,6,Finance,9/18/20,9.4,NextGen Analytics,Fully Remote
XYZ19422,Data Scientist,134372,GBP,Mid,Full Time,United Kingdom,M,Singapore,100,"SQL, NLP, Python, Scala, Docker",Master,6,Manufacturing,11/14/20,8.0,NeuralNet Inc,Fully Remote
XYZ19423,AI Consultant,131371,EUR,Entry_Level,Contract,Switzerland,L,Germany,50,"Data Visualization, Hadoop, TensorFlow, R, AWS",Bachelor,8,Manufacturing,2/21/20,7.3,AlphaByte AI,Hybrid
XYZ19424,Computer Vision Engineer,150533,EUR,Senior,Part Time,South Korea,L,Japan,100,"Tableau, Data Visualization, TensorFlow, GCP, Scala",Associate,1,Consulting,10/10/20,7.8,AlphaByte AI,Fully Remote
XYZ19425,Deep Learning Engineer,71937,EUR,Mid,Contract,South Korea,M,France,100,"Mathematics, GCP, Git, NLP, Hadoop",Master,8,Real Estate,6/1/20,5.2,Visionary AI,Fully Remote
XYZ19426,Principal Data Scientist,70726,GBP,Executive,Contract,Ireland,M,Norway,50,"Data Visualization, Python, Scala, GCP, MLOps",Bachelor,0,Real Estate,4/17/20,8.5,NeuralNet Inc,Hybrid
XYZ19427,Data Scientist,71064,USD,Senior,Full Time,Switzerland,S,China,100,"Hadoop, Java, MLOps, TensorFlow, Mathematics",PhD,5,Media,10/17/20,7.0,AlphaByte AI,Fully Remote
XYZ19428,ML Ops Engineer,138587,GBP,Entry_Level,Freelancer,Ireland,S,India,50,"Spark, Git, Scala, SQL, MLOps",Master,12,Transportation,6/2/20,7.7,NextGen Analytics,Hybrid
XYZ19429,Machine Learning Engineer,102011,EUR,Entry_Level,Freelancer,Finland,S,Norway,100,"Linux, Scala, Deep Learning, Tableau, Computer Vision",Bachelor,6,Media,12/9/20,8.4,AlphaByte AI,Fully Remote
XYZ19430,AI Product Manager,96583,GBP,Senior,Part Time,Norway,S,United States,0,"Computer Vision, Linux, Azure, Mathematics, Git",Master,15,Energy,4/12/20,8.1,AlphaByte AI,On-site
XYZ19431,AI Consultant,141589,EUR,Mid,Freelancer,Denmark,M,France,100,"GCP, Deep Learning, Kubernetes, Hadoop, SQL",Master,1,Technology,12/21/20,9.7,AlphaByte AI,Fully Remote
